credit.policy,purpose,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid
1,major_purchase,0.1461,224.09,11.73606902,5.49,682,3.5343607315068493,5940,80.3,0,0,0,0
1,all_other,0.0774,156.1,11.15625052,2.11,767,11.342579909589043,2663,22.2,0,0,0,0
1,debt_consolidation,0.1287,302.7,11.49272276,8.49,697,11.34531963561644,8644,80.0,0,0,0,1
1,credit_card,0.0859,369.84,11.35040654,8.03,787,14.3836758,15917,22.0,2,0,0,0
1,credit_card,0.1531,174.08,11.00209984,22.57,662,6.164383561643835,4533,76.8,1,0,0,0
1,debt_consolidation,0.1357,461.98,10.42633028,15.26,687,10.10958904109589,14707,66.2,0,0,0,0
1,debt_consolidation,0.1287,302.7,11.15625052,17.5,687,9.287785389041096,2592,12.4,1,0,0,0
1,debt_consolidation,0.1183,149.11,9.46962297,9.17,702,12.849315068493151,2832,36.8,2,0,1,0
1,debt_consolidation,0.1183,94.44,10.08580911,24.7,702,9.369977169863013,4184,38.7,2,0,0,1
1,major_purchase,0.1114,164.02,11.05089001,13.75,722,16.520662101369865,8851,21.7,0,0,0,0
1,major_purchase,0.1183,165.67,11.00209984,8.92,707,6.852054794520548,7990,34.3,0,0,0,0
1,all_other,0.1183,99.41,10.448714599999999,20.94,697,5.506963471232877,5626,30.1,3,0,0,0
1,debt_consolidation,0.1496,320.47,9.574983486,0.08,742,3.6192922383561643,5,0.2,6,0,0,0
1,debt_consolidation,0.1496,443.46,11.17369743,9.37,672,8.054794520547945,1142,11.8,0,0,0,0
1,debt_consolidation,0.1183,497.01,11.19821472,19.25,727,20.383675800000002,48262,73.2,0,0,0,0
1,all_other,0.1496,415.74,11.33857208,15.06,677,19.15068493150685,28577,94.6,0,0,0,1
1,debt_consolidation,0.1357,118.89,11.00209984,15.06,677,10.27408675890411,24235,38.0,2,1,0,0
1,all_other,0.0894,317.72,11.98292909,4.04,747,10.767237443835617,1621,5.3,2,0,0,0
1,all_other,0.1635,388.63,11.32055357,12.93,672,7.068493150684931,5814,96.9,1,0,0,0
1,debt_consolidation,0.1461,482.66,10.59663473,16.89,687,6.164383561643835,21668,87.4,0,0,0,0
1,debt_consolidation,0.1114,328.04,11.28978191,4.68,732,10.10958904109589,10422,56.0,0,0,0,0
1,home_improvement,0.1148,197.82,11.00209984,9.34,712,9.369977169863013,4162,27.6,1,0,0,0
1,credit_card,0.1114,262.43,10.93310697,20.57,727,13.31518264931507,8654,65.8,1,0,0,0
1,debt_consolidation,0.1183,397.61,11.09741002,13.36,722,9.123287671232877,20602,41.5,2,1,0,0
1,major_purchase,0.1426,51.46,11.47210347,15.97,662,22.52066210136986,16964,77.8,1,0,0,0
1,educational,0.1253,669.33,10.83958091,23.93,722,5.671347032876712,10695,43.8,0,0,0,1
1,credit_card,0.1253,267.74,10.858999,7.04,707,37.23299087671233,7910,90.9,3,0,0,1
1,debt_consolidation,0.0859,284.5,10.46310334,6.62,752,14.054794520547945,8829,43.5,1,0,0,0
1,all_other,0.1136,822.78,10.91508846,17.5,722,9.145205479452056,15103,78.3,0,0,0,0
1,all_other,0.16699999999999998,701.16,10.858999,18.18,667,8.219292238356164,12532,57.0,2,0,0,0
1,debt_consolidation,0.1357,244.58,11.35040654,6.45,692,33.04383561643836,7983,43.6,0,0,0,0
1,home_improvement,0.0894,190.63,10.39083982,11.24,732,10.191780821917808,3619,10.6,1,0,1,0
1,debt_consolidation,0.1287,815.61,11.81303006,15.84,737,16.438470320547946,26215,94.6,0,0,0,0
1,debt_consolidation,0.1459,130.97,9.92329018,19.29,672,17.30422374520548,17012,91.0,1,1,0,1
1,home_improvement,0.1183,331.34,11.28978191,10.59,722,17.59463470410959,6490,4.9,3,0,0,1
1,debt_consolidation,0.1357,220.8,11.22524339,3.52,682,4.8493150684931505,6228,68.4,0,0,0,0
1,debt_consolidation,0.1148,164.85,10.77895629,14.57,727,6.821917808219178,7479,42.7,0,0,0,0
1,home_improvement,0.1148,799.49,11.86358234,1.27,777,15.534360731506851,7345,17.3,2,0,0,0
1,all_other,0.1114,229.63,9.798127037,16.33,717,11.095890410958905,7674,57.7,0,0,0,0
1,educational,0.1322,202.81,10.49127422,2.33,722,4.356278539726027,377,47.1,0,0,0,0
1,all_other,0.0894,413.03,11.58988651,2.8,787,13.232990868493152,0,0.0,0,0,0,0
1,credit_card,0.0859,126.45,10.34817337,12.0,747,8.630251142465754,3933,51.7,0,0,0,0
1,credit_card,0.1136,493.67,10.81977828,4.1,767,10.408333334246576,5694,21.2,2,0,0,0
1,all_other,0.1843,363.7,11.28978191,0.08,667,9.698744293150686,167,11.1,3,0,1,1
1,all_other,0.1348,244.26,10.568646699999999,11.2,677,6.328881279452054,4743,62.4,2,0,0,0
1,all_other,0.0894,476.58,11.89818787,3.47,777,12.906849315068493,4910,14.0,0,0,0,0
1,all_other,0.1114,131.22,11.9511804,16.56,722,12.493264841095892,120322,59.6,0,0,0,0
1,debt_consolidation,0.1218,832.5,11.66134547,16.99,737,21.698744293150686,32446,56.1,0,0,0,0
1,small_business,0.1809,202.7,9.798127037,9.8,682,3.3699771698630134,0,0.0,0,0,0,0
1,all_other,0.1357,631.82,11.46163217,0.44,692,18.57545662191781,723,45.2,0,0,0,0
1,debt_consolidation,0.1025,421.01,10.51867319,17.61,732,9.158904109589042,15818,46.5,0,0,0,0
1,debt_consolidation,0.1426,521.45,10.66895539,17.19,702,11.098630136986301,18944,97.6,2,0,0,1
1,debt_consolidation,0.1357,169.85,10.03451581,10.95,677,6.493264841095891,1559,45.9,1,1,0,0
1,all_other,0.1183,662.68,11.69524702,14.28,742,13.068493150684931,14191,51.0,1,0,0,0
1,all_other,0.1253,66.94,11.04132055,4.02,677,5.835616438356165,8160,54.0,2,0,1,0
1,debt_consolidation,0.1357,354.98,10.68051622,22.1,682,6.3453196356164385,12384,55.8,2,0,0,0
1,all_other,0.0774,312.19,10.81977828,0.86,772,14.219292238356166,2232,6.5,0,0,0,0
1,home_improvement,0.1114,492.06,11.39639165,3.76,757,36.16438356164384,16001,38.6,0,0,0,1
1,all_other,0.0859,37.94,11.51292546,0.53,757,10.931506849315069,0,0.0,1,0,0,0
1,all_other,0.1253,209.17,10.08580911,21.75,697,5.75353881369863,1219,7.2,2,0,0,0
1,all_other,0.1645,353.78,10.91508846,16.97,682,17.34257990958904,3052,41.8,0,0,0,1
1,small_business,0.1531,174.08,11.74403719,12.13,702,12.411073060273974,30995,82.6,2,0,0,1
1,debt_consolidation,0.0988,483.16,10.59663473,12.0,762,19.668607306849317,15146,24.8,0,0,0,0
1,debt_consolidation,0.1392,614.47,11.51292546,17.52,692,13.72614155342466,9360,43.7,0,0,0,0
1,all_other,0.0774,78.05,10.57643203,21.55,742,6.493264841095891,4641,49.4,0,0,0,0
1,credit_card,0.1496,519.68,11.32659589,5.94,677,13.72614155342466,14739,77.2,2,0,0,0
1,small_business,0.1739,896.19,11.849397699999999,2.47,747,24.16986301369863,14556,94.5,0,0,0,1
1,debt_consolidation,0.1287,336.34,11.35040654,6.23,697,10.03013698630137,2906,23.2,0,0,0,0
1,credit_card,0.0859,189.67,10.18111929,10.14,742,14.876712328767123,6435,19.0,0,0,0,0
1,credit_card,0.1148,692.34,11.251560699999999,17.56,762,12.657648402739728,33386,52.9,1,0,0,0
1,debt_consolidation,0.1148,478.05,10.71441777,16.77,722,19.643949772602742,17449,55.7,0,0,0,0
1,debt_consolidation,0.1565,279.89,10.26081229,6.17,722,6.4110730602739725,4479,99.5,0,0,0,0
1,all_other,0.0774,124.88,11.50791292,1.74,757,12.0,6642,7.9,0,0,0,0
1,all_other,0.1704,856.18,11.91839057,3.7,677,19.068493150684933,11010,49.8,0,2,1,0
1,debt_consolidation,0.0859,284.5,10.77895629,7.13,767,14.219178082191782,5276,73.3,0,0,0,0
1,small_business,0.1704,891.86,10.91508846,9.36,717,11.835616438356164,6049,90.3,0,0,0,1
1,all_other,0.1218,116.55,11.827736199999999,13.53,692,20.548059361643837,10930,79.8,1,1,0,0
1,debt_consolidation,0.1357,468.77,10.96127785,17.5,687,9.452168950684932,15365,70.2,1,0,0,1
1,all_other,0.0774,187.32,11.23056255,16.76,792,10.685045663013698,0,0.0,3,0,0,0
1,debt_consolidation,0.0774,340.29,11.46163217,18.15,777,20.383675800000002,11783,19.0,0,0,0,0
1,credit_card,0.1148,329.69,11.1962808,20.26,732,15.205479452054794,41170,61.4,0,0,0,0
1,all_other,0.1392,85.35,11.31934072,2.13,687,14.630251142465754,0,0.0,0,1,0,0
1,all_other,0.1322,101.41,9.487972109,5.82,727,7.561757991780822,1549,96.8,1,0,0,0
1,debt_consolidation,0.16,492.21,10.60658506,19.16,662,17.91780821917808,11018,82.2,1,0,0,0
1,all_other,0.1218,319.68,10.89673933,4.78,712,9.53436073150685,8077,76.9,0,0,0,0
1,all_other,0.0859,303.46,10.22557105,8.43,757,5.589155252054795,4103,15.5,2,0,0,0
1,all_other,0.0894,190.63,11.33857208,9.13,762,8.712442923287671,8868,32.4,0,0,0,0
1,debt_consolidation,0.0774,62.44,10.61643736,6.06,737,24.49326484109589,37804,21.4,1,0,0,0
1,credit_card,0.0774,224.78,11.00209984,4.94,767,7.24394977260274,2125,10.1,0,0,0,0
1,all_other,0.07400000000000001,31.06,11.11988288,0.52,792,41.178082191780824,35,0.1,1,0,0,0
1,credit_card,0.0859,324.01,11.08214255,7.09,782,13.561757991780823,613,4.0,1,0,0,0
1,home_improvement,0.1531,870.39,12.388394199999999,14.72,697,11.342579909589043,28813,44.9,3,0,0,1
1,debt_consolidation,0.1287,336.34,10.77895629,16.18,702,5.095890410958904,5029,58.5,0,0,0,0
1,small_business,0.1739,179.24,11.15625052,15.34,697,23.424771690410957,1837,31.7,3,0,0,0
1,debt_consolidation,0.1148,560.47,10.86856845,21.53,742,8.884931506849314,16285,41.3,0,0,0,0
1,credit_card,0.1809,904.88,11.51292546,19.75,677,15.123287671232877,73999,86.8,1,0,0,1
1,debt_consolidation,0.1114,295.24,10.81977828,14.88,747,5.104109589041096,546,3.7,4,0,0,0
1,all_other,0.0894,381.26,10.67359577,12.58,777,5.917808219178082,1876,20.2,0,0,0,0
1,all_other,0.0774,62.44,10.23995979,20.23,747,10.931506849315069,5121,17.7,4,0,0,0
1,debt_consolidation,0.1218,765.9,11.00209984,12.34,732,7.561757991780822,3075,28.0,1,0,0,0
1,debt_consolidation,0.1253,334.67,11.00209984,14.36,702,26.71244292328767,8892,25.5,2,0,1,0
1,debt_consolidation,0.1218,666.0,10.93310697,13.5,727,6.986301369863014,21771,63.7,0,0,0,0
1,all_other,0.1645,141.51,10.58294141,16.88,662,4.375456621917808,4701,72.3,0,0,0,0
1,debt_consolidation,0.1253,261.04,10.645424900000002,19.0,702,11.835616438356164,0,0.0,2,0,0,0
1,debt_consolidation,0.1218,299.7,10.30895266,9.48,737,10.438470320547944,4105,57.8,0,0,0,0
1,debt_consolidation,0.0894,381.26,11.40756495,6.19,752,9.298744293150685,24907,45.3,0,0,0,0
1,credit_card,0.0894,559.18,11.05089001,12.34,782,38.63025115068493,8943,21.2,1,0,0,1
1,small_business,0.1565,769.7,11.08214255,17.28,732,10.767237443835617,23429,56.1,2,0,0,0
1,debt_consolidation,0.1392,477.92,10.7254676,23.26,687,18.0,14902,87.7,0,0,0,0
1,debt_consolidation,0.0894,149.33,10.36646657,21.3,722,5.342579909589042,4638,69.2,0,0,0,0
1,all_other,0.1426,411.67,11.05089001,10.7,677,5.589155252054795,5849,45.3,1,0,0,0
1,credit_card,0.1385,330.81,12.10071213,21.03,677,12.822031964383562,57858,75.8,1,0,0,0
1,all_other,0.1218,699.3,10.88893114,4.84,802,21.945205479452056,120,2.4,1,0,0,1
1,debt_consolidation,0.1114,328.04,11.28978191,21.04,727,11.427511416438357,20901,67.4,0,0,0,0
1,credit_card,0.1392,721.15,11.3736634,18.33,702,10.438470320547944,15158,88.6,1,0,0,0
1,debt_consolidation,0.1565,848.42,11.38584181,15.72,687,10.438470320547944,31710,93.5,0,0,1,0
1,debt_consolidation,0.1322,439.41,10.46310334,22.53,722,8.630251142465754,6580,88.3,0,0,0,0
1,major_purchase,0.0859,158.06,11.15625052,2.35,747,22.356278539726027,71,0.3,1,0,0,0
1,debt_consolidation,0.0774,46.83,10.26813067,15.04,742,20.548059361643837,949,22.1,0,0,0,0
1,home_improvement,0.1392,648.61,11.72803684,11.17,692,14.054794520547945,22294,69.0,0,0,0,0
1,debt_consolidation,0.16699999999999998,213.01,10.76848499,0.76,662,9.123287671232877,981,89.2,0,0,0,1
1,debt_consolidation,0.1607,563.11,11.47110297,12.74,727,19.89041095890411,9653,9.7,1,2,0,0
1,all_other,0.1253,66.94,10.91508846,9.56,682,15.123287671232877,6810,56.7,0,0,0,0
1,debt_consolidation,0.1062,455.84,10.81977828,13.25,722,30.63299087671233,14706,72.4,1,0,0,0
1,debt_consolidation,0.0894,190.63,10.99851024,17.58,722,8.301484019178082,6908,32.0,2,0,0,0
1,educational,0.1218,499.5,11.15625052,2.18,737,13.975342465753425,4509,60.1,0,0,0,1
1,debt_consolidation,0.1218,249.75,10.16585182,0.0,762,8.548059361643835,0,0.0,3,0,0,0
1,debt_consolidation,0.0774,130.34,10.46310334,8.98,792,21.616552512328767,1357,4.2,1,0,0,0
1,debt_consolidation,0.1253,247.66,11.73606902,7.47,722,15.945205479452055,24344,65.8,0,0,0,0
1,all_other,0.1218,133.2,11.60823564,11.87,697,26.21917808219178,4254,64.5,0,0,0,0
1,debt_consolidation,0.1531,522.23,11.40756495,16.79,682,15.290525115068494,51605,97.9,1,0,0,0
1,debt_consolidation,0.1357,475.56,11.27720313,16.34,687,15.123287671232877,11889,54.8,1,0,1,0
1,home_improvement,0.1635,423.95,11.28978191,5.64,672,11.189041095890412,7472,97.0,0,0,1,0
1,educational,0.1461,344.76,11.04132055,8.46,712,13.479566210958906,3088,14.1,1,0,0,0
1,all_other,0.1704,267.56,10.77895629,4.92,687,3.1342465753424658,8398,76.3,0,0,0,0
1,debt_consolidation,0.16,527.36,11.47210347,11.13,662,11.178082191780822,14337,56.4,2,2,0,0
1,all_other,0.1322,189.29,11.23581399,3.31,687,12.493264841095892,3860,68.9,0,0,0,0
1,all_other,0.1183,142.48,11.58988651,17.63,707,29.671347041095892,15050,28.9,2,0,0,0
1,debt_consolidation,0.1287,403.6,10.55309029,14.98,722,4.27408675890411,7060,71.8,0,0,0,0
1,debt_consolidation,0.1357,407.63,10.645424900000002,21.77,682,14.054794520547945,7263,60.0,2,0,0,0
1,debt_consolidation,0.1357,506.14,10.98359637,12.0,687,11.42477169041096,15445,78.0,1,0,0,0
1,debt_consolidation,0.1287,815.61,11.51292546,13.52,717,8.136986301369863,28056,57.0,0,0,0,0
1,debt_consolidation,0.0894,247.82,10.77895629,12.95,742,12.493264841095892,20035,65.4,0,0,0,0
1,debt_consolidation,0.0894,571.89,11.40756495,4.64,797,26.630251142465752,2347,9.9,0,0,0,0
1,debt_consolidation,0.1183,447.31,10.54841566,22.54,712,16.438470320547946,13813,52.7,0,0,0,0
1,debt_consolidation,0.1322,162.25,10.71441777,15.17,677,8.556278539726028,6354,74.8,0,0,0,0
1,small_business,0.1357,135.88,11.30958454,8.71,762,8.887671232876713,8328,11.0,1,0,0,0
1,educational,0.1183,662.68,11.51292546,6.72,737,8.331621005479452,4070,19.5,0,0,0,0
1,credit_card,0.1218,33.3,10.40426284,13.56,692,5.835616438356165,13781,65.8,3,0,0,0
1,credit_card,0.1148,98.91,10.55841352,3.05,722,4.438470320547945,3738,30.4,1,0,0,0
1,debt_consolidation,0.1148,105.5,10.66895539,21.43,712,10.038356164383561,11262,27.1,1,0,0,0
1,all_other,0.1426,548.9,11.184421400000002,18.87,682,14.219178082191782,33587,45.6,0,0,0,0
1,debt_consolidation,0.1322,371.81,10.80523301,15.54,692,11.178082191780822,11922,62.7,1,0,0,0
1,all_other,0.1913,220.33,11.28978191,0.38,667,22.931506849315067,234,3.3,2,1,0,0
1,debt_consolidation,0.0859,410.94,11.51292546,18.35,782,15.287785389041098,6031,5.8,2,0,0,0
1,major_purchase,0.1392,674.21,10.53049493,14.13,692,37.315182657534244,1466,16.9,0,4,0,0
1,debt_consolidation,0.0859,158.06,11.22524339,12.59,747,16.60285388219178,8119,23.9,1,0,0,1
1,small_business,0.1426,123.51,12.24047407,2.24,742,14.219178082191782,105418,66.2,3,0,0,1
1,debt_consolidation,0.1062,455.84,10.4341158,18.07,717,6.821917808219178,7292,65.1,1,0,0,0
1,major_purchase,0.1461,517.13,10.49127422,9.17,732,5.183561643835616,0,40.0,2,0,0,0
1,debt_consolidation,0.1357,84.93,10.55841352,13.5,677,10.191780821917808,2542,29.9,2,0,0,0
1,debt_consolidation,0.0774,156.1,10.30895266,7.96,767,11.42477169041096,3067,11.9,0,0,0,0
1,debt_consolidation,0.1565,848.42,11.56171563,1.1,702,12.002739726027396,2883,31.0,0,0,0,0
1,debt_consolidation,0.1322,253.51,11.184421400000002,24.23,692,14.3836758,3290,50.6,1,0,0,0
1,debt_consolidation,0.1426,603.79,11.38509209,8.73,692,14.800114156164385,19281,89.7,0,0,0,0
1,small_business,0.1565,874.66,11.53272809,7.36,767,14.630251142465754,0,0.0,0,0,0,0
1,all_other,0.0774,156.1,10.57449137,10.98,757,13.068493150684931,11305,52.6,3,0,0,0
1,debt_consolidation,0.1287,336.34,10.71441777,12.64,692,16.931506849315067,9123,50.2,2,0,0,0
1,home_improvement,0.1461,186.17,9.903487553,4.8,702,4.27408675890411,3713,77.4,0,0,0,0
1,debt_consolidation,0.1253,811.56,12.56723749,13.89,727,14.219178082191782,43922,65.7,2,0,0,0
1,debt_consolidation,0.1565,685.73,11.11986806,13.58,677,13.232876712328768,11189,65.1,0,0,1,1
1,debt_consolidation,0.1287,201.8,10.08580911,8.7,692,6.575456621917808,3374,63.7,0,0,0,0
1,debt_consolidation,0.1645,849.06,11.00209984,21.78,692,8.219178082191782,35819,95.8,0,0,0,0
1,debt_consolidation,0.1322,202.81,10.66895539,22.32,687,6.328881279452054,7115,76.5,0,0,0,0
1,home_improvement,0.1287,672.67,10.85127695,0.23,802,17.095890410958905,41,0.2,3,0,0,1
1,home_improvement,0.1385,341.04,11.15625052,7.89,692,8.712442923287671,0,0.0,0,0,0,0
1,credit_card,0.1148,329.69,10.385913699999998,23.41,722,8.712442923287671,9430,45.3,0,0,0,0
1,credit_card,0.0788,100.1,10.94316338,21.49,722,10.67408675890411,3630,71.2,1,0,0,0
1,major_purchase,0.1426,205.84,9.942708266,0.87,682,5.260388128767124,422,7.7,0,0,0,0
1,home_improvement,0.0894,317.72,10.63585545,6.61,752,5.917808219178082,3,0.0,0,0,0,0
1,credit_card,0.1287,260.66,10.30253209,22.42,692,19.15068493150685,7751,52.7,0,0,1,1
1,debt_consolidation,0.1322,283.93,10.49127422,2.3,687,6.906849315068493,2047,27.7,1,1,0,0
1,debt_consolidation,0.1392,170.69,10.54534144,5.68,687,4.520662101369863,4324,86.5,1,0,0,0
1,debt_consolidation,0.1635,621.8,11.40756495,17.35,667,13.64394977260274,14555,70.0,0,0,0,0
1,debt_consolidation,0.1114,229.63,10.59663473,21.99,717,6.328881279452054,6823,71.1,1,0,0,0
1,debt_consolidation,0.1183,331.34,10.59663473,0.54,732,10.356278539726027,554,14.2,0,0,1,0
1,home_improvement,0.1253,836.66,11.77528973,11.13,752,12.575456621917809,40327,54.8,5,0,0,0
1,debt_consolidation,0.0774,187.32,11.69524702,4.7,767,15.698744293150686,4378,27.4,0,0,0,0
1,all_other,0.0988,483.16,11.09741002,7.69,752,14.79463470410959,8816,23.8,0,0,0,0
1,credit_card,0.0774,124.88,11.08214255,1.83,767,13.479566210958906,4370,21.0,1,0,0,0
1,credit_card,0.1496,277.16,11.47210347,5.65,662,12.002739726027396,12080,74.1,1,2,1,0
1,debt_consolidation,0.1392,564.12,11.15625052,14.09,692,14.630251142465754,17357,83.9,1,0,0,0
1,major_purchase,0.0859,309.78,10.66895539,14.99,762,21.041095890410958,5164,11.9,0,0,0,0
1,debt_consolidation,0.1114,393.65,11.91839057,2.37,737,11.095890410958905,10944,29.8,0,0,0,0
1,debt_consolidation,0.1322,253.51,10.89673933,15.56,697,21.70696347123288,4552,25.6,1,0,0,0
1,all_other,0.1148,118.69,10.34817337,11.23,717,7.561757991780822,1866,74.6,0,0,0,0
1,debt_consolidation,0.1311,398.19,11.23848862,20.42,692,11.690525115068494,12764,44.3,0,0,1,0
1,credit_card,0.1253,267.74,10.49127422,10.37,697,26.964383561643835,8301,79.8,0,0,0,1
1,home_improvement,0.1531,870.39,12.22587527,7.21,697,13.975342465753425,28406,45.0,0,0,0,0
1,all_other,0.0988,483.16,10.4341158,16.41,762,8.468607306849314,6919,26.5,0,0,0,0
1,debt_consolidation,0.0788,359.73,11.00209984,4.96,752,15.627511416438358,12564,39.3,0,0,0,0
1,all_other,0.1392,51.21,10.81977828,17.04,672,10.685045663013698,4376,93.1,2,0,0,0
1,debt_consolidation,0.1635,565.27,11.00209984,24.8,697,36.082191780821915,17353,45.4,1,0,0,0
1,debt_consolidation,0.0859,252.89,11.03563132,4.8,752,10.027397260273972,8903,21.4,1,0,0,0
1,debt_consolidation,0.0751,311.1,11.46163217,2.93,757,10.191780821917808,6757,20.6,1,0,0,0
1,debt_consolidation,0.1148,65.94,10.26813067,14.25,702,8.712442923287671,179,59.7,2,0,0,0
1,debt_consolidation,0.1136,378.48,10.30895266,22.68,702,5.098630136986301,946,9.0,1,1,0,0
1,debt_consolidation,0.1218,99.9,10.30895266,20.04,697,4.520662101369863,3832,66.1,1,0,0,0
1,debt_consolidation,0.1099,274.98,10.858999,18.62,702,13.534360731506851,9222,34.7,3,0,1,0
1,debt_consolidation,0.0894,206.52,11.12726298,16.45,727,10.520662101369863,12658,53.4,0,0,0,0
1,all_other,0.1461,193.07,10.59663473,17.58,667,14.46586758082192,1182,39.4,0,1,0,0
1,debt_consolidation,0.1099,98.21,10.66895539,9.82,687,17.704223745205482,14338,34.2,1,0,0,0
1,all_other,0.0774,62.44,9.392661928999999,14.9,757,14.898630136986302,2234,21.6,0,0,0,0
1,debt_consolidation,0.1136,658.23,11.17043516,8.25,717,34.77271690410959,30987,48.4,1,4,0,0
1,debt_consolidation,0.0788,306.55,10.77895629,7.95,742,10.931506849315069,11723,34.5,0,0,0,0
1,all_other,0.0676,49.24,11.33260191,3.65,782,9.131506849315068,6955,14.6,4,0,0,0
1,credit_card,0.1025,388.62,11.35040654,18.56,732,9.616552512328767,15173,41.6,2,0,0,0
1,debt_consolidation,0.1136,798.1,11.72803684,13.73,727,13.89041095890411,28237,59.7,0,0,0,0
1,credit_card,0.1496,45.05,10.74720759,16.0,662,18.493264841095893,8856,90.0,0,3,0,0
1,debt_consolidation,0.0751,279.99,10.89673933,16.29,767,12.082191780821917,4688,16.4,0,0,0,0
1,all_other,0.0676,76.93,10.28192399,2.38,752,15.369977169863015,1988,13.3,2,0,0,0
1,credit_card,0.1533,365.7,10.51867319,14.3,672,17.671347032876714,14726,92.6,0,0,1,0
1,major_purchase,0.1062,651.2,10.71441777,19.17,737,10.27408675890411,11141,48.0,1,0,0,0
1,debt_consolidation,0.1385,443.35,10.91508846,13.9,682,11.753538813698631,20437,73.5,1,0,0,0
1,all_other,0.1645,530.67,11.153819,11.02,662,21.452168950684932,16478,84.9,0,0,0,0
1,all_other,0.1025,259.08,11.51292546,2.68,717,10.520662101369863,3194,5.1,3,0,0,0
1,debt_consolidation,0.0788,256.5,11.184421400000002,12.23,747,18.739840183561643,8185,46.0,2,0,0,0
1,all_other,0.1459,448.05,10.73639668,22.98,677,9.008219178082191,7719,55.9,0,0,0,0
1,all_other,0.1311,70.87,9.61580548,19.04,672,5.342579909589042,4285,62.1,0,0,0,0
1,all_other,0.1385,162.0,9.729134165,11.64,677,11.178082191780822,5166,86.1,0,1,0,1
1,all_other,0.1645,424.53,12.04355372,10.05,692,11.104109589041096,22215,90.3,0,0,0,0
1,major_purchase,0.0788,203.33,11.15625052,23.09,722,22.27408675890411,16559,31.7,1,0,0,0
1,credit_card,0.1062,618.64,11.28978191,13.29,737,13.89041095890411,14462,36.1,1,0,0,0
1,debt_consolidation,0.1025,153.83,9.549665678,14.62,707,5.75353881369863,5905,64.2,1,0,0,0
1,credit_card,0.0788,312.81,10.645424900000002,19.77,737,12.328881279452055,15664,62.7,2,0,0,0
1,major_purchase,0.0988,80.53,10.30895266,21.16,717,6.2465753424657535,7747,61.0,1,0,0,0
1,debt_consolidation,0.1136,724.05,11.60823564,8.51,717,21.698744293150686,20418,74.8,0,0,0,0
1,major_purchase,0.1025,129.54,10.59663473,4.2,727,8.876712328767123,3276,42.0,1,0,0,0
1,all_other,0.1099,687.44,11.28978191,18.82,757,19.561757991780823,31503,60.6,3,0,0,0
1,all_other,0.0751,155.55,10.08580911,3.6,787,13.150684931506849,1574,10.2,1,0,0,0
1,credit_card,0.0751,93.33,9.648595302999999,14.55,742,5.257648402739727,1932,24.1,4,0,0,0
1,major_purchase,0.0714,154.7,10.38899537,7.46,762,13.479566210958906,26110,40.4,2,0,0,0
1,debt_consolidation,0.1311,404.94,10.70126498,22.43,692,15.04109589041096,10337,61.9,0,0,0,0
1,debt_consolidation,0.1025,194.31,11.50287513,21.9,712,8.301484019178082,6809,42.3,3,0,0,0
1,all_other,0.1348,71.25,10.04324949,3.7,667,7.972602739726027,1103,36.8,1,0,0,0
1,debt_consolidation,0.1348,678.49,10.91508846,10.89,702,11.260388128767124,15537,81.8,0,0,0,0
1,debt_consolidation,0.157,350.11,10.77895629,23.63,662,16.027397260273972,10586,63.8,0,2,0,0
1,major_purchase,0.1645,212.27,10.23422911,15.13,682,11.835616438356164,7886,98.6,0,0,0,0
1,all_other,0.1459,372.23,10.13062313,1.96,677,12.827397260273973,1713,24.1,0,0,0,0
1,debt_consolidation,0.1533,644.33,11.00209984,11.2,732,12.03013698630137,4978,99.6,0,0,0,0
1,debt_consolidation,0.1099,392.83,11.46163217,4.47,732,23.016438356164382,13855,42.5,0,0,0,0
1,all_other,0.0988,309.22,10.37349118,17.06,732,12.26027397260274,8153,62.7,1,0,0,0
1,major_purchase,0.1422,137.14,9.392661928999999,2.4,707,3.5343607315068493,1088,51.8,1,0,0,0
1,debt_consolidation,0.1311,607.41,11.19821472,10.25,702,9.04109589041096,8613,40.6,0,0,1,1
1,debt_consolidation,0.1136,138.23,10.40426284,7.49,687,5.071232876712329,4898,17.4,1,0,0,1
1,debt_consolidation,0.1533,583.38,10.51867319,15.73,672,5.342579909589042,15353,84.4,1,0,0,0
1,small_business,0.1025,809.62,11.80559508,0.13,787,21.945205479452056,6330,8.4,1,0,0,0
1,debt_consolidation,0.1422,411.41,10.93745465,13.93,682,11.753538813698631,7642,94.4,2,1,1,0
1,debt_consolidation,0.1645,583.73,11.47210347,15.1,667,12.657648402739728,19257,92.6,1,0,0,1
1,all_other,0.1385,511.56,10.95080655,12.74,682,9.369977169863013,21113,72.6,2,0,0,0
1,debt_consolidation,0.1273,537.06,10.71441777,19.29,717,8.221917808219178,12790,49.8,0,0,0,1
1,credit_card,0.0788,225.22,11.11988288,19.47,727,14.054794520547945,10861,57.5,1,0,0,0
1,debt_consolidation,0.1533,383.12,11.15625052,24.12,672,14.712442923287673,18107,68.8,2,0,0,0
1,credit_card,0.1385,682.08,11.69524702,13.61,707,9.205479452054794,22061,91.9,1,0,0,0
1,debt_consolidation,0.1719,303.85,11.22524339,7.86,662,7.479566210958904,15350,84.0,3,1,0,0
1,all_other,0.1025,647.7,11.03488966,16.32,752,5.835616438356165,2526,26.3,0,0,0,0
